Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Class_encoded,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Satisfaction_binary
42.0,3339.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,13.0,9.0,2.0,0.0,0.0,0.0,1
54.0,456.0,4.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0
17.0,1041.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,9.0,5.0,0.0,0.0,0.0,1.0,0
20.0,829.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,5.0,5.0,4.0,2.0,24.0,10.0,0.0,1.0,0.0,1.0,0
29.0,2077.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,17.0,2.0,0.0,0.0,0.0,0
49.0,1796.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1
41.0,214.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,3.0,5.0,2.0,10.0,15.0,0.0,0.0,0.0,1.0,0
40.0,1389.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1
56.0,3093.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,34.0,12.0,2.0,0.0,0.0,0.0,1
40.0,1214.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,4.0,110.0,0.0,0.0,0.0,0.0,0.0,1
47.0,550.0,3.0,5.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0
33.0,201.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0
31.0,781.0,2.0,3.0,2.0,3.0,5.0,2.0,1.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,6.0,6.0,0.0,0.0,0.0,1.0,0
42.0,453.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,116.0,114.0,2.0,0.0,0.0,0.0,0
11.0,834.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1
56.0,109.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1
46.0,209.0,1.0,3.0,1.0,3.0,5.0,1.0,4.0,3.0,3.0,1.0,5.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0
46.0,1942.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
32.0,2861.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,16.0,25.0,2.0,0.0,0.0,0.0,1
46.0,846.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,9.0,13.0,2.0,1.0,0.0,0.0,1
37.0,3653.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1
24.0,2311.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0
45.0,735.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
56.0,1372.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
56.0,429.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28.0,3010.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1
27.0,1222.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
53.0,1121.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0
38.0,1733.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1
19.0,101.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,1.0,4.0,3.0,9.0,8.0,0.0,0.0,1.0,0.0,0
50.0,2079.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,19.0,19.0,2.0,1.0,0.0,0.0,0
59.0,737.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,9.0,6.0,0.0,0.0,0.0,1.0,1
52.0,1588.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1
11.0,308.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
69.0,305.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1
55.0,928.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,5.0,3.0,2.0,15.0,9.0,0.0,0.0,0.0,1.0,0
40.0,447.0,1.0,4.0,1.0,4.0,5.0,1.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,82.0,71.0,0.0,1.0,0.0,1.0,0
49.0,622.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,220.0,5.0,3.0,2.0,2.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,28.0,41.0,0.0,0.0,0.0,0.0,1
46.0,756.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,10.0,18.0,2.0,0.0,0.0,0.0,1
27.0,680.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
36.0,338.0,3.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0
58.0,925.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,24.0,29.0,2.0,0.0,0.0,0.0,1
22.0,1015.0,1.0,1.0,1.0,5.0,4.0,1.0,2.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0
51.0,814.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,37.0,13.0,2.0,1.0,0.0,0.0,1
54.0,187.0,2.0,5.0,2.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,17.0,19.0,0.0,0.0,0.0,1.0,0
42.0,3874.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
45.0,1157.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,51.0,42.0,2.0,1.0,0.0,0.0,1
26.0,1533.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1
56.0,446.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,1
41.0,409.0,3.0,5.0,5.0,5.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.0,605.0,3.0,4.0,3.0,1.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,28.0,38.0,0.0,0.0,0.0,1.0,0
43.0,2257.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,40.0,49.0,2.0,1.0,0.0,0.0,1
22.0,1522.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0
75.0,205.0,4.0,2.0,5.0,5.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34.0,1499.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,4.0,1.0,0.0,30.0,0.0,1.0,1.0,0.0,0
22.0,606.0,0.0,5.0,0.0,2.0,3.0,0.0,3.0,3.0,5.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1
39.0,160.0,3.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0
53.0,2687.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,7.0,2.0,1.0,0.0,0.0,1
31.0,944.0,2.0,5.0,2.0,5.0,5.0,2.0,3.0,5.0,1.0,4.0,4.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0
53.0,184.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
68.0,1979.0,5.0,3.0,5.0,3.0,4.0,4.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
59.0,687.0,1.0,5.0,4.0,5.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0
30.0,334.0,0.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,5.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1
32.0,781.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,3.0,5.0,5.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0
65.0,544.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,0
22.0,304.0,5.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1
45.0,849.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,16.0,19.0,0.0,1.0,0.0,0.0,0
51.0,106.0,3.0,5.0,3.0,2.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,10.0,6.0,0.0,0.0,0.0,1.0,0
53.0,152.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,3.0,2.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,1
26.0,1597.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,5.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0
19.0,558.0,1.0,4.0,1.0,1.0,5.0,1.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0
40.0,338.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,17.0,0.0,2.0,1.0,0.0,0.0,1
63.0,2944.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1
60.0,300.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0
44.0,449.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,1
19.0,1171.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0
48.0,255.0,1.0,5.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
55.0,668.0,1.0,5.0,5.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,20.0,13.0,0.0,0.0,0.0,0.0,0
66.0,2419.0,1.0,4.0,1.0,4.0,2.0,5.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,4.0,17.0,0.0,1.0,0.0,0.0,1.0,0
34.0,377.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,3.0,4.0,1.0,3.0,5.0,15.0,11.0,0.0,1.0,0.0,1.0,1
69.0,1005.0,2.0,5.0,2.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0
51.0,349.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,26.0,21.0,0.0,0.0,0.0,0.0,0
35.0,458.0,2.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0
47.0,116.0,1.0,0.0,2.0,2.0,5.0,2.0,5.0,5.0,3.0,2.0,3.0,4.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0
22.0,517.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,1
41.0,429.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0
45.0,449.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,0
12.0,1005.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,5.0,4.0,2.0,3.0,2.0,160.0,153.0,0.0,1.0,0.0,1.0,0
30.0,916.0,2.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,5.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
47.0,3435.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0
12.0,491.0,5.0,2.0,5.0,3.0,5.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,138.0,158.0,0.0,0.0,0.0,1.0,1
27.0,264.0,5.0,4.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,2.0,3.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
44.0,406.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
17.0,2378.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,12.0,26.0,2.0,1.0,0.0,0.0,0
56.0,295.0,2.0,5.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
70.0,338.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,4.0,1.0,39.0,36.0,1.0,1.0,0.0,0.0,0
47.0,370.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,5.0,3.0,5.0,8.0,15.0,0.0,1.0,0.0,0.0,1
46.0,1068.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0
39.0,328.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0
50.0,1958.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,17.0,2.0,2.0,0.0,0.0,0.0,1
15.0,337.0,2.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0
39.0,347.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,13.0,8.0,0.0,1.0,0.0,0.0,0
45.0,3105.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1
66.0,468.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,2.0,3.0,2.0,5.0,4.0,5.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1
27.0,1416.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,419.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
56.0,3284.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0
45.0,3095.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,20.0,13.0,2.0,1.0,0.0,0.0,1
48.0,1052.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32.0,28.0,2.0,0.0,0.0,0.0,1
41.0,1034.0,2.0,5.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,5.0,4.0,5.0,4.0,2.0,52.0,75.0,0.0,1.0,0.0,1.0,0
24.0,1727.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,1
40.0,488.0,5.0,5.0,3.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1
19.0,101.0,1.0,0.0,1.0,5.0,4.0,1.0,4.0,4.0,5.0,5.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0
31.0,967.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1
20.0,1299.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,0.0,12.0,2.0,1.0,1.0,0.0,1
35.0,1020.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0
14.0,371.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,50.0,44.0,0.0,0.0,0.0,1.0,0
16.0,372.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,0.0,8.0,0.0,1.0,0.0,1.0,1
38.0,495.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,5.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0
57.0,2559.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,39.0,36.0,2.0,1.0,0.0,0.0,0
24.0,472.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,4.0,3.0,5.0,1.0,3.0,2.0,4.0,47.0,60.0,0.0,0.0,1.0,0.0,0
10.0,624.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,118.0,115.0,0.0,0.0,0.0,1.0,0
15.0,693.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,218.0,279.0,0.0,0.0,0.0,1.0,0
30.0,1020.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
29.0,666.0,1.0,5.0,1.0,5.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0
61.0,351.0,4.0,3.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62.0,994.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,0
48.0,1660.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0,6.0,2.0,1.0,1.0,0.0,1
24.0,1491.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
16.0,561.0,4.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,5.0,4.0,4.0,3.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,0
41.0,1671.0,1.0,1.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1
42.0,303.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1
51.0,333.0,3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
36.0,184.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1
50.0,2235.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1
38.0,1064.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0
24.0,282.0,2.0,0.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0
29.0,1076.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,29.0,41.0,0.0,1.0,0.0,0.0,0
44.0,431.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,6.0,0.0,2.0,1.0,0.0,0.0,1
38.0,585.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0
52.0,3897.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1
28.0,419.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0
25.0,1256.0,0.0,4.0,0.0,2.0,4.0,0.0,1.0,4.0,5.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1
69.0,239.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,5.0,3.0,1.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,1
34.0,3828.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
39.0,295.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,1
18.0,328.0,2.0,3.0,1.0,4.0,5.0,1.0,3.0,5.0,2.0,2.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0
28.0,3776.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,85.0,104.0,2.0,1.0,0.0,0.0,0
33.0,67.0,2.0,0.0,1.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,79.0,105.0,0.0,0.0,1.0,0.0,0
63.0,598.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0
39.0,2513.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1
